Cluster,Vessel
Ptr05,0.084789701
Ptr05,0.109053035
Ptr05,0.134655187
Ptr05,0.155999004
Ptr05,0.082771613
Ptr05,0.107357221
Ptr05,0.070754182
Ptr05,0.110845538
Ptr05,0.122979217
Ptr05,0.081261495
Ptr05,0.086898243
Ptr05,0.089072023
Ptr05,0.113337463
Ptr05,0.117030851
Ptr05,0.082290873
Ptr05,0.107150108
Ptr05,0.135147965
Ptr05,0.093224881
Ptr05,0.123647394
Ptr05,0.130660639
Ptr05,0.135904928
Ptr05,0.103423235
Ptr05,0.106594757
Ptr05,0.115301086
Ptr05,0.123010936
Ptr05,0.142230185
Ptr05,0.106266913
Ptr05,0.127755662
Ptr05,0.108111842
Ptr05,0.103987986
Ptr05,0.101381202
Ptr05,0.120010981
Ptr05,0.140143619
Ptr05,0.094826155
Ptr05,0.068013843
Ptr05,0.159324452
Ptr05,0.118648874
Ptr05,0.106026503
Ptr05,0.123172184
Ptr05,0.096802791
Ptr05,0.077197486
Ptr05,0.117894789
Ptr05,0.096603075
Ptr05,0.101386394
Ptr05,0.100898959
Ptr05,0.1179023
Ptr05,0.105795299
Ptr05,0.118437416
Ptr05,0.095373536
Ptr05,0.077166253
Ptr05,0.123917864
Ptr05,0.139704613
Ptr05,0.098311897
Ptr05,0.119129637
Ptr05,0.132114765
Ptr05,0.111716355
Ptr05,0.104197844
Ptr05,0.108867539
Ptr05,0.184632156
Ptr05,0.111277998
Ptr05,0.145951312
Ptr05,0.126266594
Ptr05,0.097712016
Ptr05,0.119571503
Ptr05,0.136555791
Ptr05,0.101622129
Ptr05,0.094442374
Ptr05,0.090891092
Ptr05,0.11300851
Ptr05,0.097079084
Ptr05,0.123409478
Ptr05,0.115367274
Ptr05,0.099382763
Ptr05,0.082096005
Ptr05,0.142895754
Ptr05,0.11041775
Ptr05,0.140039209
Ptr05,0.127382303
Ptr05,0.203671032
Ptr05,0.130547902
Ptr05,0.113902199
Ptr05,0.15898531
Ptr05,0.131734716
Ptr05,0.072605125
Ptr05,0.14719378
Ptr05,0.081612292
Ptr05,0.15368308
Ptr05,0.097663267
Ptr05,0.119574204
Ptr05,0.072527475
Ptr05,0.09131486
Ptr05,0.077455484
Ptr05,0.088656222
Ptr05,0.121478293
Ptr05,0.068643268
Ptr05,0.08807576
Ptr05,0.142324446
Ptr05,0.075536022
Ptr05,0.138255859
Ptr05,0.114345077
Ptr05,0.137981549
Ptr05,0.099339715
Ptr05,0.061964862
Ptr05,0.112556773
Ptr05,0.135633657
Ptr05,0.164911683
Ptr05,0.101985832
Ptr05,0.243486718
Ptr05,0.131385114
Ptr05,0.075660015
Ptr05,0.104205241
Ptr05,0.107784311
Ptr05,0.118398338
Ptr05,0.089425768
Ptr05,0.077708108
Ptr05,0.105008955
Ptr05,0.12250136
Ptr05,0.16300994
Ptr05,0.093204954
Ptr05,0.110397139
Ptr05,0.111068837
Ptr05,0.113390643
Ptr05,0.052190112
Ptr05,0.116697956
Ptr05,0.117635363
Ptr05,0.103452394
Ptr05,0.090143958
Ptr05,0.065457657
Ptr05,0.115971905
Ptr05,0.103187633
Ptr05,0.112538303
Ptr05,0.126239873
Ptr05,0.110073388
Ptr05,0.091498554
Ptr05,0.096421929
Ptr05,0.178519779
Ptr05,0.077926162
Ptr05,0.117573928
Ptr05,0.113147842
Ptr05,0.136856791
Ptr05,0.125171118
Ptr05,0.1111001
Ptr06,0.081755137
Ptr06,0.083987432
Ptr06,0.097410642
Ptr06,0.097016975
Ptr06,0.086017452
Ptr06,0.081541476
Ptr06,0.076913317
Ptr06,0.099664208
Ptr06,0.107416278
Ptr06,0.105319122
Ptr06,0.078123588
Ptr06,0.094668295
Ptr06,0.072847859
Ptr06,0.075367305
Ptr06,0.086482193
Ptr06,0.1036674
Ptr06,0.071702391
Ptr06,0.078319662
Ptr06,0.136713584
Ptr06,0.101917054
Ptr06,0.088425929
Ptr06,0.100673916
Ptr06,0.093199997
Ptr06,0.11158714
Ptr06,0.106139375
Ptr06,0.081534968
Ptr06,0.139794914
Ptr06,0.134569239
Ptr06,0.094326672
Ptr06,0.085311983
Ptr06,0.099733595
Ptr06,0.080172613
Ptr06,0.097722568
Ptr06,0.075050148
Ptr06,0.086432407
Ptr06,0.080178061
Ptr06,0.074777466
Ptr06,0.104558112
Ptr06,0.107346253
Ptr06,0.044597731
Ptr06,0.09726715
Ptr06,0.097991796
Ptr06,0.108852032
Ptr06,0.069956025
Ptr06,0.078714991
Ptr06,0.104950255
Ptr06,0.099753407
Ptr06,0.11604232
Ptr06,0.072142538
Ptr06,0.107643219
Ptr06,0.125401702
Ptr06,0.106740933
Ptr06,0.091988229
Ptr06,0.129821931
Ptr06,0.076875566
Ptr06,0.079259226
Ptr06,0.104914226
Ptr06,0.117461551
Ptr06,0.084717018
Ptr06,0.072475743
Ptr06,0.062285411
Ptr06,0.058667982
Ptr06,0.072501254
Ptr06,0.104815603
Ptr06,0.096747584
Ptr06,0.106904773
Ptr06,0.086791277
Ptr06,0.118807227
Ptr06,0.103007239
Ptr06,0.062803141
Ptr06,0.110248689
Ptr06,0.083351459
Ptr06,0.063285419
Ptr06,0.118003409
Ptr06,0.094085183
Ptr06,0.119616672
Ptr06,0.107551854
Ptr06,0.094404365
Ptr06,0.081509608
Ptr06,0.075183027
Ptr06,0.057741894
Ptr06,0.145817185
Ptr06,0.12163938
Ptr06,0.082972264
Ptr06,0.074052358
Ptr06,0.097628581
Ptr06,0.129997359
Ptr06,0.12057649
Ptr06,0.130168663
Ptr06,0.068498654
Ptr06,0.091400831
Ptr06,0.119777433
Ptr06,0.112748691
Ptr06,0.078880104
Ptr06,0.08917526
Ptr06,0.087389739
Ptr06,0.081045571
Ptr06,0.094105947
Ptr06,0.049758836
Ptr06,0.084217245
Ptr06,0.093012506
Ptr06,0.099889672
Ptr06,0.124640098
Ptr06,0.124615075
Ptr06,0.100324316
Ptr06,0.07736985
Ptr06,0.078370362
Ptr06,0.099863447
Ptr06,0.077519678
Ptr06,0.104637531
Ptr06,0.108420756
Ptr06,0.098451799
Ptr06,0.125859494
Ptr06,0.099777289
Ptr06,0.084717166
Ptr06,0.113838556
Ptr06,0.175793
Ptr06,0.090182808
Ptr06,0.085420127
Ptr06,0.077524158
Ptr06,0.131291974
Ptr06,0.106684308
Ptr06,0.07312612
Ptr06,0.072075397
Ptr06,0.085488453
Ptr06,0.076476565
Ptr06,0.092700733
Ptr06,0.106678605
Ptr06,0.084942615
Ptr06,0.102080094
Ptr06,0.089446637
Ptr06,0.104267665
Ptr06,0.092912987
Ptr06,0.065138907
Ptr06,0.095837386
Ptr06,0.080843514
Ptr06,0.109272768
Ptr06,0.099181103
Ptr06,0.064274857
Ptr06,0.111370074
Ptr06,0.103867807
Ptr06,0.105518142
Ptr06,0.086531006
Ptr06,0.06320367
Ptr06,0.091382377
Ptr06,0.080499816
Ptr06,0.092474897
Ptr06,0.119493963
Ptr06,0.103712213
Ptr06,0.071871606
Ptr06,0.102984839
Ptr06,0.131389474
Ptr06,0.102454819
Ptr06,0.087712481
Ptr06,0.106773441
Ptr06,0.093419502
Ptr06,0.082884438
Ptr06,0.102530362
Ptr06,0.093832126
Ptr06,0.075733993
Ptr06,0.094362708
Ptr06,0.095197749
Ptr06,0.076974993
Ptr06,0.086200102
Ptr06,0.103646789
Ptr06,0.130725194
Ptr06,0.080621775
Ptr06,0.105865995
Ptr06,0.069949167
Ptr06,0.114904957
Ptr06,0.090248043
Ptr06,0.078317059
Ptr06,0.123829669
Ptr06,0.08145453
Ptr06,0.094953801
Ptr06,0.079678615
Ptr06,0.096596855
Ptr06,0.137905398
Ptr06,0.103366852
Ptr06,0.113386113
Ptr06,0.092707736
Ptr06,0.129986433
Ptr06,0.089122734
Ptr06,0.118591182
Ptr06,0.098459652
Ptr06,0.097111043
Ptr06,0.08923206
Ptr06,0.096214705
Ptr06,0.107228235
Ptr06,0.073002112
Ptr06,0.09790845
Ptr06,0.074944151
Ptr06,0.100374412
Ptr06,0.097116458
Ptr06,0.110963437
Ptr06,0.092083916
Ptr06,0.101714374
Ptr06,0.116831776
Ptr06,0.108213309
Ptr06,0.09554245
Ptr06,0.070711063
Ptr06,0.094024173
Ptr06,0.14137552
Ptr06,0.093658483
Ptr06,0.093697462
Ptr06,0.086928693
Ptr06,0.101618314
Ptr06,0.112812989
Ptr06,0.079707503
Ptr06,0.114555532
Ptr06,0.117516992
Ptr06,0.084028162
Ptr06,0.078752524
Ptr06,0.095387549
Ptr06,0.05869517
Ptr06,0.098904726
Ptr06,0.112879581
Ptr06,0.1063884
Ptr06,0.078293194
Ptr06,0.12817183
Ptr06,0.086258552
Ptr06,0.057428418
Ptr06,0.085783239
Ptr06,0.075145692
Ptr06,0.073855111
Ptr06,0.084870027
Ptr06,0.072320102
Ptr06,0.086297354
Ptr06,0.097582976
Ptr06,0.088450042
Ptr06,0.101123169
Ptr06,0.130807693
Ptr06,0.096381317
Ptr06,0.11796831
Ptr06,0.083033948
Ptr06,0.117164365
Ptr06,0.109127592
Ptr06,0.123655444
Ptr06,0.093334836
Ptr06,0.090706192
Ptr06,0.107983652
Ptr06,0.092726671
Ptr06,0.100456152
Ptr06,0.09860892
Ptr06,0.11843639
Ptr06,0.09842211
Ptr06,0.105901398
Ptr06,0.103702087
Ptr06,0.110559111
Ptr06,0.097772044
Ptr06,0.080259744
Ptr06,0.095346152
Ptr06,0.128843852
Ptr06,0.035133543
Ptr06,0.064926578
Ptr06,0.094447238
Ptr06,0.109363265
Ptr06,0.065823629
Ptr06,0.098735613
Ptr06,0.084539551
Ptr06,0.093096601
Ptr06,0.126453891
Ptr06,0.103925052
Ptr06,0.076810918
Ptr06,0.06065913
Ptr06,0.08703865
Ptr06,0.079348228
Ptr06,0.108223932
Ptr06,0.100449736
Ptr06,0.08131955
Ptr06,0.116683048
Ptr06,0.094877174
Ptr06,0.074285879
Ptr06,0.093347957
Ptr06,0.107699247
Ptr06,0.124498844
Ptr06,0.104783358
Ptr06,0.139239879
Ptr06,0.09215335
Ptr06,0.097199721
Ptr06,0.085133626
Ptr06,0.106308975
Ptr06,0.110201885
Ptr06,0.107619858
Ptr06,0.090892407
Ptr06,0.129519507
Ptr06,0.103383809
Ptr06,0.138074812
Ptr06,0.073660459
Ptr06,0.099198115
Ptr06,0.076796461
Ptr06,0.116095498
Ptr06,0.066597022
Ptr06,0.120354219
Ptr06,0.057683104
Ptr06,0.12120619
Ptr06,0.086830298
Ptr06,0.084149523
Ptr06,0.082451193
Ptr06,0.081049064
Ptr06,0.114536839
Ptr06,0.075872366
Ptr06,0.079768269
Ptr06,0.101467686
Ptr06,0.100486466
Ptr06,0.097444876
Ptr06,0.086550062
Ptr06,0.095382301
Ptr06,0.088967357
Ptr06,0.086299141
Ptr06,0.121080009
Ptr06,0.113439082
Ptr06,0.122820356
Ptr06,0.085895245
Ptr06,0.087121052
Ptr06,0.087101798
Ptr06,0.076963049
Ptr06,0.069862823
Ptr06,0.135214502
Ptr06,0.106931764
Ptr06,0.054556072
Ptr06,0.106659224
Ptr06,0.122778957
Ptr06,0.092984935
Ptr06,0.095156891
Ptr06,0.071582415
Ptr06,0.08364292
Ptr06,0.081726306
Ptr06,0.101256027
Ptr06,0.112254804
Ptr06,0.114771425
Ptr06,0.102139733
Ptr06,0.054988397
Ptr06,0.093710975
Ptr06,0.100487058
Ptr06,0.095088592
Ptr06,0.136964423
Ptr06,0.098274909
Ptr06,0.080902314
Ptr06,0.074350042
Ptr06,0.07162284
Ptr06,0.079388822
Ptr06,0.066620343
Ptr06,0.088360985
Ptr06,0.073934412
Ptr06,0.06916921
Ptr06,0.097956769
Ptr06,0.107260684
Ptr06,0.058495395
Ptr06,0.070695365
Ptr06,0.0952358
Ptr06,0.083519469
Ptr06,0.116239193
Ptr06,0.097943838
Ptr06,0.103312284
Ptr06,0.076241426
Ptr06,0.144294122
Ptr06,0.095572634
Ptr06,0.117507341
Ptr06,0.071426331
Ptr06,0.090271169
Ptr06,0.094977762
Ptr06,0.0914867
Ptr06,0.112715621
Ptr06,0.080447179
Ptr06,0.082742757
Ptr06,0.093110961
Ptr06,0.067114905
Ptr06,0.103214521
Ptr06,0.098619129
Ptr06,0.084799104
Ptr06,0.081375532
Ptr06,0.143769687
Ptr06,0.094073349
Ptr06,0.102094651
Ptr06,0.113725587
Ptr06,0.10872784
Ptr06,0.122595848
Ptr06,0.076826096
Ptr06,0.108907638
Ptr06,0.068133011
Ptr06,0.094726682
Ptr06,0.072209784
Ptr06,0.115682827
Ptr06,0.117924849
Ptr06,0.094856808
Ptr06,0.093847393
Ptr06,0.09530445
Ptr06,0.105917997
Ptr06,0.097531234
Ptr06,0.066705927
Ptr06,0.08022169
Ptr06,0.11327918
Ptr06,0.087054178
Ptr06,0.084794399
Ptr06,0.083082548
Ptr06,0.089786337
Ptr06,0.088649033
Ptr06,0.077761011
Ptr06,0.069398294
Ptr06,0.083372233
Ptr06,0.090687432
Ptr06,0.097920321
Ptr06,0.126285488
Ptr06,0.078154459
Ptr06,0.112334976
Ptr06,0.109428961
Ptr06,0.098695409
Ptr06,0.108120654
Ptr06,0.071859071
Ptr06,0.08484818
Ptr06,0.121500327
Ptr06,0.083451428
Ptr06,0.101795327
Ptr06,0.058701707
Ptr06,0.084114823
Ptr06,0.127713415
Ptr06,0.111394104
Ptr06,0.103921714
Ptr06,0.107732213
Ptr06,0.079717136
Ptr06,0.082216083
Ptr06,0.097970847
Ptr06,0.095445131
Ptr06,0.107256566
Ptr06,0.161285052
Ptr06,0.095213374
Ptr06,0.098380801
Ptr06,0.08143135
Ptr06,0.099109626
Ptr06,0.082138853
Ptr06,0.096252161
Ptr06,0.126711437
Ptr06,0.098573273
Ptr06,0.113551208
Ptr06,0.108294173
Ptr06,0.085152331
Ptr06,0.114854909
Ptr06,0.130117227
Ptr06,0.108324543
Ptr06,0.103006708
Ptr06,0.083641093
Ptr06,0.089225394
Ptr06,0.100732497
Ptr06,0.083106834
Ptr06,0.050794026
Ptr07,0.13634531
Ptr07,0.168903718
Ptr07,0.192032745
Ptr07,0.179091543
Ptr07,0.19934335
Ptr07,0.140525109
Ptr07,0.249438122
Ptr07,0.207787751
Ptr07,0.213850185
Ptr07,0.24101962
Ptr07,0.174290337
Ptr07,0.153953775
Ptr07,0.186590466
Ptr07,0.220697608
Ptr07,0.22755605
Ptr07,0.179955107
Ptr07,0.108885314
Ptr07,0.225418849
Ptr07,0.200542917
Ptr07,0.139357688
Ptr07,0.257544916
Ptr07,0.256249376
Ptr07,0.162411092
Ptr07,0.18042583
Ptr07,0.195722307
Ptr07,0.115096721
Ptr07,0.178148509
Ptr07,0.181788237
Ptr07,0.089007564
Ptr07,0.136626283
Ptr07,0.223579781
Ptr07,0.163922107
Ptr07,0.171221805
Ptr07,0.269373073
Ptr07,0.217204398
Ptr07,0.135396119
Ptr07,0.112108719
Ptr07,0.258929958
Ptr07,0.190495706
Ptr07,0.133257415
Ptr07,0.161309058
Ptr07,0.23115508
Ptr07,0.114701529
Ptr07,0.176952282
Ptr07,0.171189378
Ptr07,0.217232903
Ptr07,0.171713415
Ptr07,0.208298497
Ptr07,0.176357514
Ptr07,0.197803566
Ptr07,0.180111425
Ptr07,0.150651081
Ptr07,0.212604031
Ptr07,0.11608884
Ptr07,0.205879398
Ptr07,0.226245102
Ptr07,0.188050214
Ptr07,0.219474927
Ptr07,0.213275584
Ptr07,0.217499929
Ptr07,0.223409037
Ptr07,0.171373298
Ptr07,0.187061926
Ptr07,0.245985593
Ptr07,0.226472677
Ptr07,0.249868371
Ptr07,0.138533411
Ptr07,0.154741824
Ptr07,0.215732616
Ptr07,0.241724954
Ptr07,0.169378223
Ptr07,0.199598749
Ptr07,0.145279544
Ptr07,0.181799315
Ptr07,0.250049654
Ptr07,0.20307808
Ptr07,0.212791659
Ptr07,0.173461545
Ptr07,0.256763452
Ptr07,0.098567263
Ptr07,0.259400354
Ptr07,0.16841224
Ptr07,0.154919383
Ptr07,0.123190161
Ptr07,0.143619494
Ptr07,0.26858174
Ptr07,0.272198314
Ptr07,0.131851281
Ptr07,0.199267567
Ptr07,0.140126084
Ptr07,0.085024053
Ptr07,0.267875613
Ptr07,0.180798553
Ptr07,0.09887184
Ptr07,0.145325487
Ptr07,0.190705108
Ptr07,0.125512679
Ptr07,0.157875158
Ptr07,0.177358836
Ptr07,0.185204228
Ptr07,0.241368389
Ptr07,0.180398907
Ptr07,0.254213442
Ptr07,0.199580781
Ptr07,0.124395443
Ptr07,0.183197445
Ptr07,0.197228817
Ptr07,0.301827999
Ptr07,0.09806422
Ptr07,0.29756779
Ptr07,0.223419785
Ptr07,0.182171438
Ptr07,0.185955855
Ptr07,0.165540455
Ptr07,0.189804433
Ptr07,0.165826955
Ptr07,0.210321568
Ptr07,0.27196636
Ptr07,0.198912935
Ptr07,0.243528355
Ptr07,0.151250815
Ptr07,0.157326168
Ptr07,0.178682413
Ptr07,0.175607986
Ptr07,0.175801999
Ptr07,0.152649643
Ptr07,0.176170968
Ptr07,0.16142928
Ptr07,0.231005044
Ptr07,0.163742152
Ptr07,0.257979747
Ptr07,0.217690345
Ptr07,0.123330667
Ptr07,0.150884544
Ptr07,0.130527271
Ptr07,0.20561153
Ptr07,0.205632221
Ptr07,0.187906251
Ptr07,0.122088205
Ptr07,0.188766178
Ptr07,0.114458607
Ptr07,0.175158305
Ptr07,0.20657333
Ptr07,0.174103032
Ptr07,0.186545345
Ptr07,0.197456411
Ptr07,0.163320735
Ptr07,0.262367915
Ptr07,0.236908485
Ptr07,0.227724726
Ptr07,0.237176211
Ptr07,0.121083346
Ptr07,0.174977334
Ptr07,0.143346984
Ptr07,0.192799188
Ptr07,0.210763211
Ptr07,0.244099145
Ptr07,0.241109242
Ptr07,0.187228631
Ptr07,0.148721943
Ptr07,0.149836221
Ptr07,0.24608894
Ptr07,0.246564944
Ptr07,0.197554059
Ptr07,0.131683443
Ptr07,0.188788592
Ptr07,0.174282149
Ptr07,0.190433572
Ptr07,0.198695717
Ptr07,0.217992812
Ptr07,0.171268758
Ptr07,0.184622584
Ptr07,0.168590666
Ptr07,0.242811948
Ptr07,0.146234572
Ptr07,0.215932194
Ptr07,0.267104049
Ptr07,0.181682413
Ptr07,0.246098807
Ptr07,0.220674456
Ptr07,0.15512602
Ptr07,0.150909325
Ptr07,0.159543528
Ptr07,0.144181757
Ptr07,0.223800197
Ptr07,0.170921104
Ptr07,0.195962011
Ptr07,0.170639226
Ptr07,0.157901408
Ptr07,0.14610009
Ptr07,0.243082946
Ptr07,0.225606084
Ptr07,0.186951821
Ptr07,0.109806555
Ptr07,0.188110109
Ptr07,0.247563084
Ptr07,0.251607326
Ptr07,0.21058256
Ptr07,0.245193779
Ptr07,0.216439729
Ptr07,0.200190635
Ptr07,0.205166366
Ptr07,0.254061783
Ptr07,0.103948969
Ptr07,0.186124846
Ptr07,0.120294583
Ptr07,0.176277551
Ptr07,0.171092752
Ptr07,0.196185283
Ptr07,0.207567133
Ptr07,0.225830235
Ptr07,0.196291779
Ptr07,0.178200193
Ptr07,0.165677486
Ptr07,0.210503583
Ptr07,0.163166471
Ptr07,0.336138677
Ptr07,0.210221819
Ptr07,0.128570271
Ptr07,0.154058627
Ptr07,0.190714632
Ptr07,0.144224426
Ptr07,0.166259787
Ptr07,0.267932469
Ptr07,0.166204979
Ptr07,0.194718203
Ptr07,0.166626334
Ptr07,0.259876922
Ptr07,0.175793057
Ptr07,0.190692812
Ptr07,0.195547376
Ptr07,0.16273174
Ptr07,0.182593002
Ptr07,0.160732777
Ptr07,0.183717149
Ptr07,0.166813369
Ptr07,0.181120501
Ptr07,0.205259955
Ptr07,0.240650654
Ptr07,0.161393161
Ptr07,0.242580453
Ptr07,0.169222206
Ptr07,0.129935809
Ptr07,0.222420942
Ptr07,0.190529546
Ptr07,0.230591922
Ptr07,0.163461383
Ptr07,0.23440304
Ptr07,0.250896387
Ptr07,0.184374333
Ptr07,0.175350918
Ptr07,0.271639885
Ptr07,0.133422096
Ptr07,0.193797759
Ptr07,0.203477817
Ptr07,0.184981021
Ptr07,0.187087998
Ptr07,0.129909383
Ptr07,0.256528455
Ptr07,0.245469247
Ptr07,0.231777705
Ptr07,0.249393521
Ptr07,0.15860685
Ptr07,0.099192247
Ptr07,0.153287316
Ptr07,0.194011028
Ptr07,0.245077593
Ptr07,0.160564818
Ptr07,0.104648375
Ptr07,0.227453547
Ptr07,0.146987614
Ptr07,0.212115807
Ptr07,0.211229152
Ptr07,0.163680794
Ptr07,0.188218201
Ptr07,0.186285715
Ptr07,0.241881684
Ptr07,0.24654573
Ptr07,0.238099219
Ptr07,0.136274075
Ptr07,0.163299234
Ptr07,0.172769607
Ptr07,0.11881711
Ptr07,0.180659658
Ptr07,0.18792496
Ptr07,0.212410089
Ptr07,0.254558352
Ptr07,0.132510528
Ptr07,0.228667503
Ptr07,0.191680381
Ptr07,0.09410948
Ptr07,0.124234227
Ptr07,0.214363215
Ptr07,0.197882335
Ptr07,0.143147081
Ptr07,0.230784125
Ptr07,0.171588637
Ptr07,0.1684617
Ptr07,0.182530103
Ptr07,0.180239137
Ptr07,0.284769577
Ptr07,0.17513456
Ptr07,0.199129023
Ptr07,0.211183039
Ptr07,0.208816396
Ptr07,0.24971529
Ptr07,0.186393302
Ptr07,0.180691361
Ptr07,0.181593089
Ptr07,0.14351637
Ptr07,0.128586949
Ptr07,0.167270408
Ptr07,0.171611002
Ptr07,0.220855426
Ptr07,0.181889387
Ptr07,0.239224717
Ptr07,0.160256529
Ptr07,0.164440746
Ptr07,0.171637504
Ptr07,0.236171462
Ptr07,0.238378665
Ptr07,0.174731917
Ptr07,0.118319794
Ptr07,0.263734161
Ptr07,0.257701703
Ptr07,0.192041995
Ptr07,0.246493482
Ptr07,0.153627905
Ptr07,0.269421047
Ptr07,0.197142163
Ptr07,0.150591121
Ptr07,0.16930616
Ptr07,0.135380533
Ptr07,0.203586254
Ptr07,0.139605358
Ptr07,0.188718409
Ptr07,0.132994364
Ptr07,0.20399979
Ptr07,0.22573164
Ptr07,0.128104448
Ptr07,0.229153905
Ptr07,0.298610899
Ptr07,0.144768238
Ptr07,0.194450139
Ptr07,0.231476631
Ptr07,0.155097474
Ptr07,0.143729014
Ptr07,0.185978793
Ptr07,0.287902492
Ptr07,0.137647632
Ptr07,0.139205238
Ptr07,0.168671141
Ptr07,0.254241093
Ptr07,0.141866011
Ptr07,0.198862602
Ptr07,0.182043693
Ptr07,0.189428214
Ptr07,0.189359607
Ptr07,0.197167953
Ptr07,0.08330329
Ptr07,0.218922236
Ptr07,0.169245919
Ptr07,0.13837118
Ptr07,0.14998704
Ptr07,0.200150595
Ptr07,0.177178141
Ptr07,0.181552343
Ptr07,0.23451173
Ptr07,0.128949275
Ptr07,0.161288556
Ptr07,0.162565788
Ptr07,0.148743908
Ptr07,0.181343635
Ptr07,0.248726774
Ptr07,0.102636723
Ptr07,0.172627615
Ptr07,0.21248112
Ptr07,0.242777428
Ptr07,0.207847003
Ptr07,0.129169157
Ptr07,0.247867329
Ptr07,0.178103928
Ptr07,0.197671594
Ptr07,0.173669342
Ptr07,0.135770252
Ptr07,0.158599342
Ptr07,0.254230563
Ptr07,0.223292132
Ptr07,0.192795362
Ptr07,0.281724856
Ptr07,0.14649458
Ptr07,0.205720298
Ptr07,0.147398379
Ptr07,0.134061547
Ptr07,0.153248572
Ptr07,0.206011969
Ptr07,0.139702076
Ptr07,0.209122994
Ptr07,0.132765657
Ptr07,0.212603368
Ptr07,0.188712459
Ptr07,0.17198755
Ptr07,0.196109893
Ptr07,0.181697485
Ptr07,0.251997922
Ptr07,0.145544249
Ptr07,0.222953635
Ptr07,0.1788727
Ptr07,0.258127775
Ptr07,0.270321599
Ptr07,0.135956742
Ptr07,0.109503206
Ptr07,0.097227026
Ptr07,0.189938692
Ptr07,0.132444621
Ptr07,0.126688531
Ptr07,0.140306424
Ptr07,0.132687169
Ptr07,0.188294038
Ptr07,0.192751052
Ptr07,0.176482429
Ptr07,0.1222915
Ptr07,0.210717995
Ptr07,0.125847443
Ptr07,0.123504149
Ptr07,0.175574741
Ptr07,0.19729838
Ptr07,0.19693483
Ptr07,0.120509233
Ptr07,0.202115182
Ptr07,0.14597594
Ptr07,0.136737121
Ptr07,0.131254255
Ptr08,0.131971986
Ptr08,0.163142407
Ptr08,0.091013065
Ptr08,0.182690554
Ptr08,0.173273904
Ptr08,0.075946645
Ptr08,0.114781462
Ptr08,0.184080866
Ptr08,0.111051586
Ptr08,0.091085051
Ptr08,0.191268914
Ptr08,0.181682307
Ptr08,0.066372107
Ptr08,0.167206056
Ptr08,0.119571859
Ptr08,0.194706223
Ptr08,0.208248287
Ptr08,0.081642877
Ptr08,0.184012562
Ptr08,0.21633277
Ptr08,0.251952298
Ptr08,0.080645099
Ptr08,0.091313377
Ptr08,0.118995725
Ptr08,0.199995195
Ptr08,0.105892996
Ptr08,0.042053042
Ptr08,0.087222447
Ptr08,0.110225846
Ptr08,0.178333394
Ptr08,0.122703696
Ptr08,0.063051647
Ptr08,0.199012246
Ptr08,0.193233928
Ptr08,0.253198993
Ptr08,0.1679642
Ptr08,0.214118213
Ptr08,0.17587085
Ptr08,0.106985013
Ptr08,0.134745107
Ptr08,0.234915391
Ptr08,0.228636187
Ptr08,0.175933737
Ptr08,0.155630407
Ptr08,0.222137293
Ptr08,0.266824054
Ptr08,0.16955117
Ptr08,0.082090139
Ptr08,0.188760834
Ptr08,0.083798433
Ptr08,0.095505576
Ptr08,0.108374318
Ptr08,0.11340452
Ptr08,0.107512809
Ptr08,0.161430436
Ptr08,0.260934383
Ptr08,0.148740038
Ptr08,0.078936633
Ptr08,0.106887453
Ptr08,0.109792775
Ptr08,0.259174649
Ptr08,0.217545048
Ptr08,0.281406444
Ptr08,0.161577326
Ptr08,0.282864513
Ptr08,0.055081925
Ptr08,0.13251174
Ptr08,0.184199064
Ptr08,0.186919156
Ptr08,0.182733875
Ptr08,0.186120172
Ptr08,0.110825108
Ptr08,0.23417442
Ptr08,0.110241816
Ptr08,0.119886002
Ptr08,0.121948557
Ptr08,0.116131448
Ptr08,0.194106254
Ptr08,0.135331987
Ptr08,0.215856496
Ptr08,0.144941036
Ptr08,0.1002523
Ptr08,0.222797684
Ptr08,0.087063754
Ptr08,0.090655532
Ptr08,0.139174014
Ptr08,0.179057815
Ptr08,0.164112373
Ptr08,0.08966744
Ptr08,0.139638222
Ptr08,0.142104144
Ptr08,0.149065739
Ptr08,0.196212576
Ptr08,0.109257195
Ptr08,0.224977809
Ptr08,0.143600593
Ptr08,0.174058206
Ptr08,0.123903057
Ptr08,0.133678346
Ptr08,0.113344336
Ptr08,0.218743967
Ptr08,0.153283801
Ptr08,0.101221589
Ptr08,0.113625254
Ptr08,0.322851121
Ptr08,0.13062708
Ptr08,0.148154272
Ptr08,0.205856438
Ptr08,0.089114009
Ptr08,0.085740558
Ptr08,0.107589058
Ptr08,0.219794798
Ptr08,0.091115153
Ptr08,0.174746494
Ptr08,0.149048293
Ptr08,0.134121556
Ptr08,0.164658367
Ptr08,0.156516117
Ptr08,0.090490431
Ptr08,0.194031145
Ptr08,0.175676854
Ptr08,0.171358176
Ptr08,0.06727357
Ptr08,0.262431986
Ptr08,0.187106812
Ptr08,0.222725567
Ptr08,0.070122174
Ptr08,0.189316772
Ptr08,0.131943895
Ptr08,0.234009098
Ptr08,0.184864004
Ptr08,0.21419963
Ptr08,0.06444912
Ptr08,0.247293957
Ptr08,0.184870924
Ptr08,0.221855963
Ptr09,0.072818409
Ptr09,0.06299146
Ptr09,0.062597494
Ptr09,0.060678989
Ptr09,0.063092295
Ptr09,0.053171791
Ptr09,0.056567909
Ptr09,0.076325802
