Cluster,Fiber
Ptr05,0.148957589
Ptr05,0.177006502
Ptr05,0.148027437
Ptr05,0.141381508
Ptr05,0.182360735
Ptr05,0.211970626
Ptr05,0.112635741
Ptr05,0.151322445
Ptr05,0.102420488
Ptr05,0.144449403
Ptr05,0.16438367
Ptr05,0.11909988
Ptr05,0.114936995
Ptr05,0.120022361
Ptr05,0.177822792
Ptr05,0.161732121
Ptr05,0.126857705
Ptr05,0.146776508
Ptr05,0.194678814
Ptr05,0.141849452
Ptr05,0.172092019
Ptr05,0.17174752
Ptr05,0.165992863
Ptr05,0.136638754
Ptr05,0.15054489
Ptr05,0.152174077
Ptr05,0.176155163
Ptr05,0.192544739
Ptr05,0.155840429
Ptr05,0.186111912
Ptr05,0.169061707
Ptr05,0.143841213
Ptr05,0.137618663
Ptr05,0.182449824
Ptr05,0.174445281
Ptr05,0.137087035
Ptr05,0.106299951
Ptr05,0.198785068
Ptr05,0.149803724
Ptr05,0.148385704
Ptr05,0.147733675
Ptr05,0.144815105
Ptr05,0.117004942
Ptr05,0.184718332
Ptr05,0.131875161
Ptr05,0.162531586
Ptr05,0.144515618
Ptr05,0.169138618
Ptr05,0.153163995
Ptr05,0.166882131
Ptr05,0.126560695
Ptr05,0.117535115
Ptr05,0.170814654
Ptr05,0.182562365
Ptr05,0.144777374
Ptr05,0.160746222
Ptr05,0.175378438
Ptr05,0.178119546
Ptr05,0.137119907
Ptr05,0.152676869
Ptr05,0.212260999
Ptr05,0.150674568
Ptr05,0.175105968
Ptr05,0.205348732
Ptr05,0.14542624
Ptr05,0.17710262
Ptr05,0.182151999
Ptr05,0.146526395
Ptr05,0.133978626
Ptr05,0.139719085
Ptr05,0.184109745
Ptr05,0.138417142
Ptr05,0.169132195
Ptr05,0.187288435
Ptr05,0.139377215
Ptr05,0.12958727
Ptr05,0.190395296
Ptr05,0.1661287
Ptr05,0.205388349
Ptr05,0.172601334
Ptr05,0.307085459
Ptr05,0.193661196
Ptr05,0.117749914
Ptr05,0.202721728
Ptr05,0.173822023
Ptr05,0.109016505
Ptr05,0.193154093
Ptr05,0.116451156
Ptr05,0.208513193
Ptr05,0.131920153
Ptr05,0.15774144
Ptr05,0.10682027
Ptr05,0.135847419
Ptr05,0.123218652
Ptr05,0.130822157
Ptr05,0.166907258
Ptr05,0.097482039
Ptr05,0.116327472
Ptr05,0.195224644
Ptr05,0.132482626
Ptr05,0.189109155
Ptr05,0.165381298
Ptr05,0.224903506
Ptr05,0.150838152
Ptr05,0.095636413
Ptr05,0.166036518
Ptr05,0.184446498
Ptr05,0.235630852
Ptr05,0.157492675
Ptr05,0.252636517
Ptr05,0.179672601
Ptr05,0.113438196
Ptr05,0.135984017
Ptr05,0.158062781
Ptr05,0.159039679
Ptr05,0.123690631
Ptr05,0.115556746
Ptr05,0.158650047
Ptr05,0.158626499
Ptr05,0.216118379
Ptr05,0.122999079
Ptr05,0.152510199
Ptr05,0.1553755
Ptr05,0.186250363
Ptr05,0.083588932
Ptr05,0.211369634
Ptr05,0.178684491
Ptr05,0.147756865
Ptr05,0.125528964
Ptr05,0.102296991
Ptr05,0.194422834
Ptr05,0.153550773
Ptr05,0.161530094
Ptr05,0.169145562
Ptr05,0.148671684
Ptr05,0.135025261
Ptr05,0.158386646
Ptr05,0.248797929
Ptr05,0.110167908
Ptr05,0.174404901
Ptr05,0.147276942
Ptr05,0.179910278
Ptr05,0.202069576
Ptr05,0.153212465
Ptr06,0.114747475
Ptr06,0.12726053
Ptr06,0.129947299
Ptr06,0.130877692
Ptr06,0.119777745
Ptr06,0.121816335
Ptr06,0.120455183
Ptr06,0.143562102
Ptr06,0.14812353
Ptr06,0.145061817
Ptr06,0.111564682
Ptr06,0.132213863
Ptr06,0.098568917
Ptr06,0.09229739
Ptr06,0.129445838
Ptr06,0.148972926
Ptr06,0.13175299
Ptr06,0.115150794
Ptr06,0.197246584
Ptr06,0.160741488
Ptr06,0.128909122
Ptr06,0.140744031
Ptr06,0.125596156
Ptr06,0.145081485
Ptr06,0.153344613
Ptr06,0.141887073
Ptr06,0.199291168
Ptr06,0.206393653
Ptr06,0.136815879
Ptr06,0.130872453
Ptr06,0.143610333
Ptr06,0.126519406
Ptr06,0.124644127
Ptr06,0.119152012
Ptr06,0.124393637
Ptr06,0.108860148
Ptr06,0.107755513
Ptr06,0.154284191
Ptr06,0.161358019
Ptr06,0.074690797
Ptr06,0.140718487
Ptr06,0.131418268
Ptr06,0.154399742
Ptr06,0.125400041
Ptr06,0.106101544
Ptr06,0.145153834
Ptr06,0.140858495
Ptr06,0.167708608
Ptr06,0.112692366
Ptr06,0.145732196
Ptr06,0.151227453
Ptr06,0.145000598
Ptr06,0.126146325
Ptr06,0.180598045
Ptr06,0.115857218
Ptr06,0.129869515
Ptr06,0.132697468
Ptr06,0.178542464
Ptr06,0.12089458
Ptr06,0.104670416
Ptr06,0.097461616
Ptr06,0.097298756
Ptr06,0.103814616
Ptr06,0.140240817
Ptr06,0.132047789
Ptr06,0.147117359
Ptr06,0.11996024
Ptr06,0.176179271
Ptr06,0.146497841
Ptr06,0.11694446
Ptr06,0.161607852
Ptr06,0.121051707
Ptr06,0.093473156
Ptr06,0.151740897
Ptr06,0.131086156
Ptr06,0.169557213
Ptr06,0.154226378
Ptr06,0.138610917
Ptr06,0.133714781
Ptr06,0.10993365
Ptr06,0.083712537
Ptr06,0.190748628
Ptr06,0.157534656
Ptr06,0.112701865
Ptr06,0.109245392
Ptr06,0.133228097
Ptr06,0.182886749
Ptr06,0.175789185
Ptr06,0.17584823
Ptr06,0.102318565
Ptr06,0.127389676
Ptr06,0.146154356
Ptr06,0.145508601
Ptr06,0.109257227
Ptr06,0.124529398
Ptr06,0.118783126
Ptr06,0.118288386
Ptr06,0.135052787
Ptr06,0.070379134
Ptr06,0.10679116
Ptr06,0.129459805
Ptr06,0.135205295
Ptr06,0.1786513
Ptr06,0.164542282
Ptr06,0.130496882
Ptr06,0.117560119
Ptr06,0.121270131
Ptr06,0.130820538
Ptr06,0.112205389
Ptr06,0.1442104
Ptr06,0.157767627
Ptr06,0.13304765
Ptr06,0.169957759
Ptr06,0.131892364
Ptr06,0.119360605
Ptr06,0.15587244
Ptr06,0.274314999
Ptr06,0.133067627
Ptr06,0.107522403
Ptr06,0.11061188
Ptr06,0.172362503
Ptr06,0.161370672
Ptr06,0.101416883
Ptr06,0.105405351
Ptr06,0.125721747
Ptr06,0.12716987
Ptr06,0.133207595
Ptr06,0.140153843
Ptr06,0.120032992
Ptr06,0.147107558
Ptr06,0.126666761
Ptr06,0.140743571
Ptr06,0.125415538
Ptr06,0.124766615
Ptr06,0.128772507
Ptr06,0.110060944
Ptr06,0.146713617
Ptr06,0.148130681
Ptr06,0.101177862
Ptr06,0.164925955
Ptr06,0.145755584
Ptr06,0.142037424
Ptr06,0.129584054
Ptr06,0.096154969
Ptr06,0.125913765
Ptr06,0.129446937
Ptr06,0.131314625
Ptr06,0.168948814
Ptr06,0.159465875
Ptr06,0.110097957
Ptr06,0.149786115
Ptr06,0.185833263
Ptr06,0.178478394
Ptr06,0.138978653
Ptr06,0.152403354
Ptr06,0.149978315
Ptr06,0.11395606
Ptr06,0.142415495
Ptr06,0.144760397
Ptr06,0.115133701
Ptr06,0.117994526
Ptr06,0.14629593
Ptr06,0.103930285
Ptr06,0.132941894
Ptr06,0.153798856
Ptr06,0.180207172
Ptr06,0.107412161
Ptr06,0.14690173
Ptr06,0.111364522
Ptr06,0.155169531
Ptr06,0.127229171
Ptr06,0.119423522
Ptr06,0.17104456
Ptr06,0.121101028
Ptr06,0.1281018
Ptr06,0.123593817
Ptr06,0.138277578
Ptr06,0.184916751
Ptr06,0.14352029
Ptr06,0.157355625
Ptr06,0.145814618
Ptr06,0.177745769
Ptr06,0.127257949
Ptr06,0.165331917
Ptr06,0.132960605
Ptr06,0.16414065
Ptr06,0.126739808
Ptr06,0.137148116
Ptr06,0.141156879
Ptr06,0.102528137
Ptr06,0.137480874
Ptr06,0.102918303
Ptr06,0.1375738
Ptr06,0.145170763
Ptr06,0.154843619
Ptr06,0.138052335
Ptr06,0.138528652
Ptr06,0.136917963
Ptr06,0.156691311
Ptr06,0.138837009
Ptr06,0.10732097
Ptr06,0.14922172
Ptr06,0.186590931
Ptr06,0.144352256
Ptr06,0.123977947
Ptr06,0.127749486
Ptr06,0.133452131
Ptr06,0.151558802
Ptr06,0.116269728
Ptr06,0.157999355
Ptr06,0.161141762
Ptr06,0.13017992
Ptr06,0.115629315
Ptr06,0.156111969
Ptr06,0.083170082
Ptr06,0.139267975
Ptr06,0.148924084
Ptr06,0.158997181
Ptr06,0.128708502
Ptr06,0.183194041
Ptr06,0.138627187
Ptr06,0.084886333
Ptr06,0.132177662
Ptr06,0.099438378
Ptr06,0.118102066
Ptr06,0.127161277
Ptr06,0.104355679
Ptr06,0.109439274
Ptr06,0.13242779
Ptr06,0.1277948
Ptr06,0.142436454
Ptr06,0.158621011
Ptr06,0.148408538
Ptr06,0.162314752
Ptr06,0.129002526
Ptr06,0.162956354
Ptr06,0.163001793
Ptr06,0.158969388
Ptr06,0.141067281
Ptr06,0.132552724
Ptr06,0.171863118
Ptr06,0.149958293
Ptr06,0.132385833
Ptr06,0.123110532
Ptr06,0.145086178
Ptr06,0.146494641
Ptr06,0.142165638
Ptr06,0.143050411
Ptr06,0.151174603
Ptr06,0.133879703
Ptr06,0.115927058
Ptr06,0.134109266
Ptr06,0.155806971
Ptr06,0.054231611
Ptr06,0.098050589
Ptr06,0.133181673
Ptr06,0.149881887
Ptr06,0.09078131
Ptr06,0.164942495
Ptr06,0.127008137
Ptr06,0.132433611
Ptr06,0.168092684
Ptr06,0.153669986
Ptr06,0.108897694
Ptr06,0.102233892
Ptr06,0.128643214
Ptr06,0.119806522
Ptr06,0.14285943
Ptr06,0.13800224
Ptr06,0.129642559
Ptr06,0.168400675
Ptr06,0.134087336
Ptr06,0.111100175
Ptr06,0.127524197
Ptr06,0.153617779
Ptr06,0.172259997
Ptr06,0.176444921
Ptr06,0.183341102
Ptr06,0.130365299
Ptr06,0.137312779
Ptr06,0.124650388
Ptr06,0.14372029
Ptr06,0.158197733
Ptr06,0.185918155
Ptr06,0.125282562
Ptr06,0.169207337
Ptr06,0.143467621
Ptr06,0.175554344
Ptr06,0.111344507
Ptr06,0.139053306
Ptr06,0.126014123
Ptr06,0.161716226
Ptr06,0.110982489
Ptr06,0.160975482
Ptr06,0.091779984
Ptr06,0.183441114
Ptr06,0.12577893
Ptr06,0.123297341
Ptr06,0.120767492
Ptr06,0.124400491
Ptr06,0.164288205
Ptr06,0.120769516
Ptr06,0.118753146
Ptr06,0.143360615
Ptr06,0.140711095
Ptr06,0.128954393
Ptr06,0.120313992
Ptr06,0.128117744
Ptr06,0.127148651
Ptr06,0.131898625
Ptr06,0.157637513
Ptr06,0.164432999
Ptr06,0.163152157
Ptr06,0.11907863
Ptr06,0.126757397
Ptr06,0.133664779
Ptr06,0.105397103
Ptr06,0.108283761
Ptr06,0.192002499
Ptr06,0.143475169
Ptr06,0.093051987
Ptr06,0.144091272
Ptr06,0.156940522
Ptr06,0.130149457
Ptr06,0.141300927
Ptr06,0.101306005
Ptr06,0.11096132
Ptr06,0.135564486
Ptr06,0.1339093
Ptr06,0.146873875
Ptr06,0.159783103
Ptr06,0.170120386
Ptr06,0.078138869
Ptr06,0.125652767
Ptr06,0.14474001
Ptr06,0.147932079
Ptr06,0.240469189
Ptr06,0.141248592
Ptr06,0.119487619
Ptr06,0.106778561
Ptr06,0.10836395
Ptr06,0.118011308
Ptr06,0.095820543
Ptr06,0.129584967
Ptr06,0.11943421
Ptr06,0.108004636
Ptr06,0.142088866
Ptr06,0.141759415
Ptr06,0.088302562
Ptr06,0.11330428
Ptr06,0.138679927
Ptr06,0.113169412
Ptr06,0.163831965
Ptr06,0.144216229
Ptr06,0.149393352
Ptr06,0.142009051
Ptr06,0.189697513
Ptr06,0.125559619
Ptr06,0.166157802
Ptr06,0.111054758
Ptr06,0.131394565
Ptr06,0.148954024
Ptr06,0.130738118
Ptr06,0.160478578
Ptr06,0.072303462
Ptr06,0.119005672
Ptr06,0.140360722
Ptr06,0.106209527
Ptr06,0.138554354
Ptr06,0.153290173
Ptr06,0.135608209
Ptr06,0.125797529
Ptr06,0.195150756
Ptr06,0.130321865
Ptr06,0.151955328
Ptr06,0.162826721
Ptr06,0.147167482
Ptr06,0.142738427
Ptr06,0.129493551
Ptr06,0.133965957
Ptr06,0.109981588
Ptr06,0.143714641
Ptr06,0.096991019
Ptr06,0.173806012
Ptr06,0.153146634
Ptr06,0.136567792
Ptr06,0.131009204
Ptr06,0.139155472
Ptr06,0.163332163
Ptr06,0.125266929
Ptr06,0.099734094
Ptr06,0.151976973
Ptr06,0.159829252
Ptr06,0.124303596
Ptr06,0.121671893
Ptr06,0.125512542
Ptr06,0.13897319
Ptr06,0.126660775
Ptr06,0.126719819
Ptr06,0.109209183
Ptr06,0.129279206
Ptr06,0.124579098
Ptr06,0.134366055
Ptr06,0.17667066
Ptr06,0.106222297
Ptr06,0.164603293
Ptr06,0.129178754
Ptr06,0.137225888
Ptr06,0.143087099
Ptr06,0.115498232
Ptr06,0.124082685
Ptr06,0.160481133
Ptr06,0.121909322
Ptr06,0.140172897
Ptr06,0.094296636
Ptr06,0.122372542
Ptr06,0.16765756
Ptr06,0.194686564
Ptr06,0.150058705
Ptr06,0.150454829
Ptr06,0.128509924
Ptr06,0.117501236
Ptr06,0.138627112
Ptr06,0.136116244
Ptr06,0.160415669
Ptr06,0.246752957
Ptr06,0.130664478
Ptr06,0.136943525
Ptr06,0.124883278
Ptr06,0.131643054
Ptr06,0.121380791
Ptr06,0.143101515
Ptr06,0.184820958
Ptr06,0.143446067
Ptr06,0.140107977
Ptr06,0.140405135
Ptr06,0.14189796
Ptr06,0.184433356
Ptr06,0.186606705
Ptr06,0.152971195
Ptr06,0.15065698
Ptr06,0.129464616
Ptr06,0.14247244
Ptr06,0.131488815
Ptr06,0.122972217
Ptr06,0.08641667
Ptr07,0.332370411
Ptr07,0.354603012
Ptr07,0.393547744
Ptr07,0.325847995
Ptr07,0.358416064
Ptr07,0.310020889
Ptr07,0.431776431
Ptr07,0.405156694
Ptr07,0.39859577
Ptr07,0.441038237
Ptr07,0.383959896
Ptr07,0.330821057
Ptr07,0.374049881
Ptr07,0.505708805
Ptr07,0.536788283
Ptr07,0.404415239
Ptr07,0.280308658
Ptr07,0.40888307
Ptr07,0.422472073
Ptr07,0.316759889
Ptr07,0.455559196
Ptr07,0.429932771
Ptr07,0.302521001
Ptr07,0.458455073
Ptr07,0.359017114
Ptr07,0.333717726
Ptr07,0.37351876
Ptr07,0.362103799
Ptr07,0.244122272
Ptr07,0.346267331
Ptr07,0.442739977
Ptr07,0.407463653
Ptr07,0.40395245
Ptr07,0.469022098
Ptr07,0.365133757
Ptr07,0.230845824
Ptr07,0.254880959
Ptr07,0.477768653
Ptr07,0.405058126
Ptr07,0.383459682
Ptr07,0.363649691
Ptr07,0.384224238
Ptr07,0.275433869
Ptr07,0.355063805
Ptr07,0.326655685
Ptr07,0.505988174
Ptr07,0.367914553
Ptr07,0.346515031
Ptr07,0.376495884
Ptr07,0.375082375
Ptr07,0.371601542
Ptr07,0.378791087
Ptr07,0.453401773
Ptr07,0.331022288
Ptr07,0.456641326
Ptr07,0.481424287
Ptr07,0.443789118
Ptr07,0.432266158
Ptr07,0.420229943
Ptr07,0.37357893
Ptr07,0.434564562
Ptr07,0.247378842
Ptr07,0.438032796
Ptr07,0.393696367
Ptr07,0.442135425
Ptr07,0.450699603
Ptr07,0.234242618
Ptr07,0.307843892
Ptr07,0.331993428
Ptr07,0.409762295
Ptr07,0.428900979
Ptr07,0.317337159
Ptr07,0.406749404
Ptr07,0.451609554
Ptr07,0.402471483
Ptr07,0.412616512
Ptr07,0.451425238
Ptr07,0.36549278
Ptr07,0.489775712
Ptr07,0.270675481
Ptr07,0.534110932
Ptr07,0.374921833
Ptr07,0.308853453
Ptr07,0.316845311
Ptr07,0.281446255
Ptr07,0.372243418
Ptr07,0.491803406
Ptr07,0.337133408
Ptr07,0.346107046
Ptr07,0.340075077
Ptr07,0.210735539
Ptr07,0.466377264
Ptr07,0.398835222
Ptr07,0.28300184
Ptr07,0.34082492
Ptr07,0.436603793
Ptr07,0.281869753
Ptr07,0.262833411
Ptr07,0.382835137
Ptr07,0.394236237
Ptr07,0.396069382
Ptr07,0.384090201
Ptr07,0.402173774
Ptr07,0.47876082
Ptr07,0.286035852
Ptr07,0.390799543
Ptr07,0.401161076
Ptr07,0.504157425
Ptr07,0.206594119
Ptr07,0.506082819
Ptr07,0.475778166
Ptr07,0.343960803
Ptr07,0.456799023
Ptr07,0.263825488
Ptr07,0.265732388
Ptr07,0.409560161
Ptr07,0.368457623
Ptr07,0.475826557
Ptr07,0.31414707
Ptr07,0.449832641
Ptr07,0.433560917
Ptr07,0.37751135
Ptr07,0.328756501
Ptr07,0.435218668
Ptr07,0.301224196
Ptr07,0.414666455
Ptr07,0.35781081
Ptr07,0.262950701
Ptr07,0.435279626
Ptr07,0.354533007
Ptr07,0.42248945
Ptr07,0.492412341
Ptr07,0.33016709
Ptr07,0.290153784
Ptr07,0.290852891
Ptr07,0.462113951
Ptr07,0.332204793
Ptr07,0.472879293
Ptr07,0.27026142
Ptr07,0.417703029
Ptr07,0.273214538
Ptr07,0.344258794
Ptr07,0.485561158
Ptr07,0.301469009
Ptr07,0.300685326
Ptr07,0.305475475
Ptr07,0.343932959
Ptr07,0.468335106
Ptr07,0.538846511
Ptr07,0.419033874
Ptr07,0.42487382
Ptr07,0.23192108
Ptr07,0.284923049
Ptr07,0.359149222
Ptr07,0.436517105
Ptr07,0.44648303
Ptr07,0.565731509
Ptr07,0.479445799
Ptr07,0.320788535
Ptr07,0.359318696
Ptr07,0.360831642
Ptr07,0.370867519
Ptr07,0.507104309
Ptr07,0.369335585
Ptr07,0.310373133
Ptr07,0.537677097
Ptr07,0.40240835
Ptr07,0.352902461
Ptr07,0.413607188
Ptr07,0.467418824
Ptr07,0.274577333
Ptr07,0.426441418
Ptr07,0.319383228
Ptr07,0.462446663
Ptr07,0.278909879
Ptr07,0.486504359
Ptr07,0.54722207
Ptr07,0.462398524
Ptr07,0.463359945
Ptr07,0.373848945
Ptr07,0.32973607
Ptr07,0.388595821
Ptr07,0.385126265
Ptr07,0.241266709
Ptr07,0.359684605
Ptr07,0.389605548
Ptr07,0.353510683
Ptr07,0.356405857
Ptr07,0.407740255
Ptr07,0.273852978
Ptr07,0.456933179
Ptr07,0.517358219
Ptr07,0.358037788
Ptr07,0.207828634
Ptr07,0.285294201
Ptr07,0.479784383
Ptr07,0.460727178
Ptr07,0.384270453
Ptr07,0.490532635
Ptr07,0.383818419
Ptr07,0.427270294
Ptr07,0.438921189
Ptr07,0.435668637
Ptr07,0.241390999
Ptr07,0.341698153
Ptr07,0.257263733
Ptr07,0.31660337
Ptr07,0.337851142
Ptr07,0.378964322
Ptr07,0.372792315
Ptr07,0.494914989
Ptr07,0.342990778
Ptr07,0.363772254
Ptr07,0.269013381
Ptr07,0.298714957
Ptr07,0.3083417
Ptr07,0.546162888
Ptr07,0.402400781
Ptr07,0.249567531
Ptr07,0.290894172
Ptr07,0.356647092
Ptr07,0.368389537
Ptr07,0.323510806
Ptr07,0.549335553
Ptr07,0.343808076
Ptr07,0.436854368
Ptr07,0.347169359
Ptr07,0.436186434
Ptr07,0.416838833
Ptr07,0.29645164
Ptr07,0.452051858
Ptr07,0.439124951
Ptr07,0.340437489
Ptr07,0.383591703
Ptr07,0.410241739
Ptr07,0.418337461
Ptr07,0.352066945
Ptr07,0.392135663
Ptr07,0.42633861
Ptr07,0.390954152
Ptr07,0.402531621
Ptr07,0.335442419
Ptr07,0.354451196
Ptr07,0.337927905
Ptr07,0.39138365
Ptr07,0.458890535
Ptr07,0.433712162
Ptr07,0.399306217
Ptr07,0.38327363
Ptr07,0.357421167
Ptr07,0.334446716
Ptr07,0.469469204
Ptr07,0.367468374
Ptr07,0.437260707
Ptr07,0.390219151
Ptr07,0.347188104
Ptr07,0.426312236
Ptr07,0.281922942
Ptr07,0.418614277
Ptr07,0.366924703
Ptr07,0.442335519
Ptr07,0.433208524
Ptr07,0.359157045
Ptr07,0.184865566
Ptr07,0.361788089
Ptr07,0.394978162
Ptr07,0.40554323
Ptr07,0.337718888
Ptr07,0.283605036
Ptr07,0.473469156
Ptr07,0.307594142
Ptr07,0.484314475
Ptr07,0.455074082
Ptr07,0.257472617
Ptr07,0.403534689
Ptr07,0.487854102
Ptr07,0.479859326
Ptr07,0.409512314
Ptr07,0.381052334
Ptr07,0.414469492
Ptr07,0.313041591
Ptr07,0.282294508
Ptr07,0.27868177
Ptr07,0.426041753
Ptr07,0.387450487
Ptr07,0.411456144
Ptr07,0.567451848
Ptr07,0.295095248
Ptr07,0.431448365
Ptr07,0.369823102
Ptr07,0.151169553
Ptr07,0.384037966
Ptr07,0.427625854
Ptr07,0.443632281
Ptr07,0.365879183
Ptr07,0.471588375
Ptr07,0.33929013
Ptr07,0.428178606
Ptr07,0.380592958
Ptr07,0.319683555
Ptr07,0.489402771
Ptr07,0.341408745
Ptr07,0.362955184
Ptr07,0.33381519
Ptr07,0.455213598
Ptr07,0.426052175
Ptr07,0.344208987
Ptr07,0.44097055
Ptr07,0.333713807
Ptr07,0.319173472
Ptr07,0.245286968
Ptr07,0.383266323
Ptr07,0.375753934
Ptr07,0.404135424
Ptr07,0.421526626
Ptr07,0.346708284
Ptr07,0.389287419
Ptr07,0.362518709
Ptr07,0.391808136
Ptr07,0.438343091
Ptr07,0.416618262
Ptr07,0.306921904
Ptr07,0.267795733
Ptr07,0.472590155
Ptr07,0.443136122
Ptr07,0.463188813
Ptr07,0.3758801
Ptr07,0.289606731
Ptr07,0.559939509
Ptr07,0.47929185
Ptr07,0.41488247
Ptr07,0.441260177
Ptr07,0.232684032
Ptr07,0.424366067
Ptr07,0.284213106
Ptr07,0.283487707
Ptr07,0.218917323
Ptr07,0.466409881
Ptr07,0.470082034
Ptr07,0.339821897
Ptr07,0.447892016
Ptr07,0.455501145
Ptr07,0.37841566
Ptr07,0.355686312
Ptr07,0.425652178
Ptr07,0.37853015
Ptr07,0.234444846
Ptr07,0.356188545
Ptr07,0.444885568
Ptr07,0.250285824
Ptr07,0.305375561
Ptr07,0.369374562
Ptr07,0.44336614
Ptr07,0.340075839
Ptr07,0.433522393
Ptr07,0.354768718
Ptr07,0.372225566
Ptr07,0.357424619
Ptr07,0.287641403
Ptr07,0.186859784
Ptr07,0.405591239
Ptr07,0.400956477
Ptr07,0.323732891
Ptr07,0.29586585
Ptr07,0.359299965
Ptr07,0.363257162
Ptr07,0.340260386
Ptr07,0.481942702
Ptr07,0.230077592
Ptr07,0.35034481
Ptr07,0.423585252
Ptr07,0.362774573
Ptr07,0.34452305
Ptr07,0.388087903
Ptr07,0.265961297
Ptr07,0.425071975
Ptr07,0.384167384
Ptr07,0.388239077
Ptr07,0.41361762
Ptr07,0.248216108
Ptr07,0.490934924
Ptr07,0.394835415
Ptr07,0.414208149
Ptr07,0.31051632
Ptr07,0.327084895
Ptr07,0.321880563
Ptr07,0.442956722
Ptr07,0.342795253
Ptr07,0.412620099
Ptr07,0.474927297
Ptr07,0.347956896
Ptr07,0.307475567
Ptr07,0.310925131
Ptr07,0.267542224
Ptr07,0.347217338
Ptr07,0.355698818
Ptr07,0.32733375
Ptr07,0.410958031
Ptr07,0.280874333
Ptr07,0.459910085
Ptr07,0.375019782
Ptr07,0.426296399
Ptr07,0.357508597
Ptr07,0.395563505
Ptr07,0.411692493
Ptr07,0.340479985
Ptr07,0.385063512
Ptr07,0.411696355
Ptr07,0.393320952
Ptr07,0.49086507
Ptr07,0.216362775
Ptr07,0.175298023
Ptr07,0.196117245
Ptr07,0.342408979
Ptr07,0.296430715
Ptr07,0.334814415
Ptr07,0.25814653
Ptr07,0.227479124
Ptr07,0.37693054
Ptr07,0.380495743
Ptr07,0.348005007
Ptr07,0.238064097
Ptr07,0.500449221
Ptr07,0.313180426
Ptr07,0.348266286
Ptr07,0.409330781
Ptr07,0.283201627
Ptr07,0.375913764
Ptr07,0.235187509
Ptr07,0.396027622
Ptr07,0.321809123
Ptr07,0.308974033
Ptr07,0.232393541
Ptr08,0.166276156
Ptr08,0.198115666
Ptr08,0.102231869
Ptr08,0.25790309
Ptr08,0.191766318
Ptr08,0.093781556
Ptr08,0.131985681
Ptr08,0.218978
Ptr08,0.126023276
Ptr08,0.129871714
Ptr08,0.231598306
Ptr08,0.222675634
Ptr08,0.077194596
Ptr08,0.222043085
Ptr08,0.132188696
Ptr08,0.239395149
Ptr08,0.229755982
Ptr08,0.069858968
Ptr08,0.195510895
Ptr08,0.252764292
Ptr08,0.310538051
Ptr08,0.104021213
Ptr08,0.09244356
Ptr08,0.166237614
Ptr08,0.259096935
Ptr08,0.115235711
Ptr08,0.06075051
Ptr08,0.094486733
Ptr08,0.08619984
Ptr08,0.161907994
Ptr08,0.151279355
Ptr08,0.073620267
Ptr08,0.233479701
Ptr08,0.220752396
Ptr08,0.34169119
Ptr08,0.194833084
Ptr08,0.281861122
Ptr08,0.213894459
Ptr08,0.13749291
Ptr08,0.252516242
Ptr08,0.29763919
Ptr08,0.257138162
Ptr08,0.222147833
Ptr08,0.188433045
Ptr08,0.318946769
Ptr08,0.304758188
Ptr08,0.199564274
Ptr08,0.110186537
Ptr08,0.230415582
Ptr08,0.123448392
Ptr08,0.128378499
Ptr08,0.118199095
Ptr08,0.081913759
Ptr08,0.132386427
Ptr08,0.172654703
Ptr08,0.314594067
Ptr08,0.174313048
Ptr08,0.099397527
Ptr08,0.128199779
Ptr08,0.150194365
Ptr08,0.319881285
Ptr08,0.260962214
Ptr08,0.244143642
Ptr08,0.187701449
Ptr08,0.393868789
Ptr08,0.064446813
Ptr08,0.159927926
Ptr08,0.221380388
Ptr08,0.223645262
Ptr08,0.235068706
Ptr08,0.226574906
Ptr08,0.146379361
Ptr08,0.290446776
Ptr08,0.132851549
Ptr08,0.171043469
Ptr08,0.148738396
Ptr08,0.100705821
Ptr08,0.23889173
Ptr08,0.135696907
Ptr08,0.247397837
Ptr08,0.169415873
Ptr08,0.128051692
Ptr08,0.277126344
Ptr08,0.092796187
Ptr08,0.118578541
Ptr08,0.156030636
Ptr08,0.243100283
Ptr08,0.21737089
Ptr08,0.112576636
Ptr08,0.162650413
Ptr08,0.19028701
Ptr08,0.19491315
Ptr08,0.25019163
Ptr08,0.146553193
Ptr08,0.256265412
Ptr08,0.175792696
Ptr08,0.228360366
Ptr08,0.15238148
Ptr08,0.157804067
Ptr08,0.135402676
Ptr08,0.291815965
Ptr08,0.146372299
Ptr08,0.124508861
Ptr08,0.131766368
Ptr08,0.36494245
Ptr08,0.19132474
Ptr08,0.160205482
Ptr08,0.257685414
Ptr08,0.104830287
Ptr08,0.10431061
Ptr08,0.133842827
Ptr08,0.302001743
Ptr08,0.100376968
Ptr08,0.18387099
Ptr08,0.200556284
Ptr08,0.159320521
Ptr08,0.200250358
Ptr08,0.202836721
Ptr08,0.109557208
Ptr08,0.263862054
Ptr08,0.218560639
Ptr08,0.207744847
Ptr08,0.090997654
Ptr08,0.372413551
Ptr08,0.246127157
Ptr08,0.275888107
Ptr08,0.087569539
Ptr08,0.239420473
Ptr08,0.151271773
Ptr08,0.189486617
Ptr08,0.208106415
Ptr08,0.233485667
Ptr08,0.07678202
Ptr08,0.295893708
Ptr08,0.193537017
Ptr08,0.2821457
Ptr09,0.082725394
Ptr09,0.101533062
Ptr09,0.093057218
Ptr09,0.084426207
Ptr09,0.096030943
Ptr09,0.06940321
